p4_hydrophobicity,p5_hydrophobicity,p6_hydrophobicity,p7_hydrophobicity,p8_hydrophobicity,p4_aromaticity,p5_aromaticity,p6_aromaticity,p7_aromaticity,p8_aromaticity,p4_vdw_volume,p5_vdw_volume,p6_vdw_volume,p7_vdw_volume,p8_vdw_volume,p4_charge,p5_charge,p6_charge,p7_charge,p8_charge,bind_A0101,bind_A0201,bind_A0301,bind_A1101,bind_A2402,bind_B0702,bind_B0801,bind_B2705,bind_B3501,bind_B4402
0.000944152670836592,0.013026982741904228,0.0031208277375755415,-0.0026671074948891554,0.00980020484239502,-4.866893778977207e-05,-0.0002915641327209897,0.0003626819400584496,-0.02414878872265231,-0.0008505326777211433,0.017328614314869824,0.021719564546037688,-0.007440267630242187,0.030679592422533018,0.04044233160233872,-0.001427621063206828,0.000803668029649416,-0.0009194212685573809,-0.0016974631572573872,-8.419107516222271e-05,-0.022537485946014086,-0.018381869121432227,0.001020095936084617,0.002145750620135679,-0.028197365099376384,0.008157668978720709,0.023601546959653726,0.04706170530137366,0.008549518347332722,-0.031763230627327804
0.022679432876237682,-0.013079911531684198,0.01175021385462209,0.006763256962230216,0.02877392464825995,-0.0007199509683227374,0.026525829822287694,0.0010111483624219502,0.005436167647438381,-0.00013129135941965123,0.022289133360524706,-0.010394259719989422,0.02132788001485148,0.011360252280225233,0.02721252332771112,0.007812409127368121,0.0008790579418440111,0.0010217781372063297,-0.0006235261363637858,0.0003955496947512174,0.02123424207143904,-0.03600028642280307,-0.018713193490217817,-0.0022630357568951907,0.04020835140929138,0.005188300542525334,0.011699319901189772,0.024298797086438475,0.012443109024667949,0.004924107329314133
0.01347008826186258,0.025409809850349293,0.01859084412999547,0.006578392947563341,0.021168763094518567,-0.000180134936526323,-0.0005319252769353592,0.0018949470022775518,0.005315409034535339,-0.0006120621832543164,0.004780881660282831,0.001627510785304823,0.015442380761785725,0.03319698324311171,0.040818929127283014,0.013385278025264843,0.0015464839765953074,0.0032981857698513454,-0.0007160139594339759,0.00031307718088120746,0.03320001104376376,-0.040812393571726516,-0.021279734727710876,0.0037217708602161987,0.027409010602364926,0.0048298775550854696,0.013846151310863796,0.04140060203360827,0.009156276166572505,0.007039930268799457
-0.000913767996565388,0.011086089999589797,0.005666368553265294,-0.0004886102589412793,-0.009980317632406614,0.005368493823223998,-0.0007676257577911207,0.0010251403237853131,0.0019252900179315467,3.6835333902803744e-05,0.007831636985462655,-0.00238824876803736,0.0019104560907640643,-0.006903842019209028,-0.012808136356748843,-0.002385067946334023,0.0005335246908342002,0.00038825304945116525,6.654707698482986e-05,-0.0004356913894775831,-0.016547141565172886,0.039328349105333435,-0.00690457284531091,-0.0025263261887266157,0.04958050647794544,0.01102408503415805,0.025330770589109545,0.058425023520980744,0.016051923155274525,-0.034220615066125164
-0.00725577003094204,0.018190219448198142,0.00924390629017373,0.003693390964823752,0.016317613896812477,4.50538311153124e-05,-0.0005655144316587751,0.0020445551553058493,0.00588319482379261,-0.0005783611419022448,0.004103079239031463,0.019860971366580073,-0.004856772551902466,0.039113127750752825,0.0551614661341325,-0.0009204998586864775,0.0018752604122518148,0.00206037135026879,-0.0011516109273641175,-0.0008176283314216376,0.018493775574960767,-0.049467143456358866,0.008551540761296519,0.012640305364177217,0.0349914007770188,0.0071605170399348965,0.020683162409169176,-0.03386764752082546,0.006776281636484164,0.010901084061931228
0.007589139885298553,0.014118446373802851,0.004292670674149074,0.012243107078269323,0.01576962612025734,-0.00024347388414479554,-0.0004760300650345042,0.0008976904240009129,0.0027536564138625217,0.00025448341676526196,0.0006312024609402639,0.02141192135042527,-0.008245327245953634,0.0823032733845461,0.11889599213146501,-0.0010185473009635152,0.006568196903331784,0.0014874064784726954,-0.0015375062284439963,-0.0016059431306678017,-0.023847200906272268,-0.037107892865182644,0.00654921662303192,-0.01020151012137121,-0.024619499793316,0.01741192088749316,0.007554812480730694,0.06035254714123101,-0.021502365970123866,-0.01737068267944849
0.000564456196973612,0.015808707313863784,0.00868675244107349,0.012001548121257453,-7.290128046744504e-05,-0.0004038548005589345,-0.0010294542493797703,0.003970006288376308,-0.011382139168648463,-1.6764577906746126e-06,0.0019144671894531543,0.04519900322579826,0.01691522525891124,0.022952638257831767,-0.005282243941407243,-0.00014322561107379424,0.002335581449109281,-0.0005427953523639751,-0.001000916613860205,-0.0013470861038861555,-0.005789646342375922,-0.0415585576402897,0.0009523849845035565,-0.0011224819514053198,0.0732874725126171,0.018697968456112747,0.024022318350092185,0.07271973206327213,-0.0028815583316434044,-0.004160394226949003
-0.0026643863910054033,0.008546357923374695,0.006582026439905686,0.008907715018085134,0.010256028140856086,0.008568608551161693,-0.001346757897496972,0.0006863740388134545,0.004386693804925718,0.00045688927733095007,0.01099415242658025,-0.0025775085159208217,0.0019560446735934107,-0.004375573815147341,0.005500032993469106,-0.0005756182970164202,0.001281687297490121,0.007846561312269143,0.00033909633435000856,-0.0010018931439897609,0.0071113066515127695,-0.045930645886825175,-0.005073743462621401,0.003245441572579294,-0.021049070917524015,0.0030092659715845265,-0.01409872246089506,0.05297980724011989,0.03769671129551386,0.026652449862076506
0.00783210288386796,0.020121914975236483,0.0015378439128957556,0.008285102486522427,-0.0019613923707839463,-0.00039161505817927406,-5.8259264866918273e-05,0.0015070905172320018,-0.010781876717651939,0.0007866233514703392,0.00912229455466651,-0.00046003817657835525,-0.0022635804675775677,-0.0027900673531522976,-0.004324965331463514,-0.0011425521034310146,0.0011737789729211589,-0.0015040573264780528,-0.0006555138453549331,-0.0027073847603602433,-0.01636708518273098,-0.06041287429475328,-0.00938516901094562,-0.00033538382402033653,-0.04898021911079917,0.03741052781464309,-0.0012195431991386427,0.08779830003786648,-0.017406098619232258,-0.0341185734526727
0.004692778656030295,0.0004382075575640948,0.006389249246990007,0.013908213563340497,-0.00447958811208183,0.000688251540702331,0.014824033474205947,0.0012858001454190483,0.002278480148351429,0.0051729108508484665,0.0061141176180150945,-0.008975225246443203,-0.0004400560144338055,-0.011923178286637772,0.003609113280261401,0.006121265090035617,0.0008506840442848266,0.001746079755797726,0.00687236605830841,-0.0006403229020856549,0.08933574471919294,-0.03098720095919175,-0.00946033327110251,0.010282260302383212,-0.019135430044778204,0.006549334804961433,0.0012244910327493257,-0.001970780750311772,0.043259506926373426,-0.01432144319159898
-5.00520315590872e-05,0.0173724490166093,0.004880327469614424,0.00945059836420123,0.018278970476144813,-0.00043729156755673715,-0.0014182028311973932,0.001202235740442395,0.002762056974736396,0.0002462480029579268,0.008253954829498162,0.019639700764736506,-0.0023276902610945963,0.08655979513191306,0.11703044322653815,-0.0015206780871571326,0.006628905262016073,0.0012571932235517951,-0.001667706588314243,-0.0019847123241866983,-0.008766379735641233,-0.04021476516426623,-0.0031540195989880207,-0.003413502537064929,-0.02570842476805884,0.003351331710067711,0.005152255888157999,0.07130099870211223,-0.011608930736678853,-0.022785778514383414
0.011664903366269757,0.01953228037966211,0.0019316630108821456,0.003662870514277704,0.002289058769549418,0.0007039666777924673,0.0015069209925143666,0.0022047944576190255,0.0042217457645496535,-0.0006634173170083282,0.005982856205905923,0.0005816773913252935,0.015796882160898466,-0.010909304064958653,-0.0022172046178460655,-0.0005212778085070401,0.0007804859269141689,0.0016616142093966327,0.0046350606342754576,-0.0002929358199806556,0.0321891124025688,-0.006846528669584417,0.057129448911360514,0.052785550114512116,0.046748832943092185,0.01235177481369345,0.02712753773922079,-0.01177878201960575,0.02323287231052514,0.01781687065783494
0.0006694327338864335,0.024083787601071313,0.002232849995966754,-0.008071645300926055,-0.0004281673900695081,5.5581098700539016e-05,0.00011234376356407219,0.0015664163612641305,0.005104203812022673,-0.0013934261445620966,-0.0007827312326147544,0.0004940285181948026,-0.007531372398749704,-0.00970598614190601,0.014578028769332325,-0.0018334160293539661,0.0009595781656349345,0.0018741794454434856,-0.00039495084223177524,0.00021473059357848693,0.02580817272999637,0.018928459160934254,-0.0026826835051056786,1.3210112605591573e-05,0.05672140937198439,-0.003273053419325341,0.023726856772866897,0.025535481964561766,0.029937074295242436,0.011790937175141172
0.023203498044363138,0.0006650661495005491,-0.0007406064957264518,0.008299977581872292,0.018441262029201783,-0.0003856574839832416,-0.0010411310068316813,0.0005288646486086609,0.0023672074980312435,0.0005169063235239565,0.006844396321309102,0.000574792551818547,-0.006627630741735025,0.08055979864779057,0.10208499817610127,-0.0014602022993989497,0.007310977617320667,0.002222164458647262,-0.001047314866553034,-0.001002070348778191,0.008287642115604718,-0.040601549208248634,0.004807822994862149,-0.0029297840368185876,-0.023618144655707326,0.01662079749051847,0.0017672848751086924,0.0650207389563979,-0.015281839992144037,0.0029210646924944443
0.012233060750354853,0.018979144603252417,0.0017694230784762084,0.009467513721842798,0.014623906076994164,-0.00025102682233066787,0.0018490009353995358,0.0013235208419774896,0.007659284391692162,-0.0007373044918646036,-0.005590908670568726,-0.0015297076118368066,-0.0026615437452941573,0.023121741728700185,0.037216538170737556,-0.0010567261892729758,0.0011918943717344468,0.003423726837994361,6.380071820137674e-05,0.00018133139127109911,0.03233892102454646,-0.007035913925008896,-0.002626129122605767,0.009718414101169104,0.03391673670274369,-0.004753170847585462,0.012171260921067472,0.04009129801429445,0.009127534417828648,0.0340837086632401
0.002646525453849815,0.012769315023474215,-0.004387324619054134,0.010895344268527648,0.024756608617276767,-0.000558785919229654,-6.209648618839179e-05,0.001186832416595962,0.005382587979413051,-0.0003985954107271382,-0.0010395850859238483,-0.00027792763980348295,-0.0034050765622789694,0.03709239112427988,0.043599889780346415,-0.0009082269741838547,0.00206706135113429,0.002606347018851539,-0.0008907940197388552,0.0003453072043455665,0.01874360486887903,-0.04573652562053125,0.002387852348120422,-0.0048810977003051195,0.0427617213196493,-0.0003343684506645343,0.015458905201947008,0.08235790699978959,0.0006751311620182365,0.005456402387280717
0.01702595693662047,0.012740431853169401,0.005354457154842525,0.012067406169550774,0.016833504123240858,-4.437644459490978e-05,-0.0006663319741557994,0.0005444890842089251,0.0022722943245415527,0.0008938400580539704,-0.0002746068523310536,0.02160599284096368,0.03866531649667104,0.07326597351528873,0.08370842046834183,0.004847182011099228,0.005222512843831103,0.0018758663751451082,0.0001290941974127681,-0.0013858727550801512,-0.012513756109891376,-0.031193895649622164,-0.00033512156828603137,0.00486946306634402,-0.02426862821972671,0.020198315171410998,0.005100906059198299,0.04324956211728802,-0.011540698000275669,-0.019938367256109854
0.03156401882092327,-0.007239116295964403,0.0032133736623942764,-0.00630261215373674,0.004453883634860237,0.0008684424443068282,-0.0006472799909634502,-0.0003558677813712869,0.002267693693506103,0.00010537008672894414,0.006652428775097749,0.003476094651403633,0.005333370744946695,-0.020900219148146475,-0.00811054315702823,-0.0009627643810724625,-0.002685829078733855,-0.0012880092195194743,-0.001838506045574161,-0.001922446896155719,-0.015907590637983023,-0.057782102163235344,-0.00517024884498372,0.004139343497559257,-0.018406408017267277,0.010448039334768379,0.009553817626438412,0.07160105703561254,0.03554269534088058,-0.01639075550054063
0.0015748790786239205,0.012792142719656884,0.005628683141350043,0.0052963978736029985,0.021516387488725818,0.0005856264275143242,-0.0003942888263085071,0.001254870640166356,0.0030965040094294224,-0.00029665449650815467,0.0026399699790027407,0.0357229960340211,0.038217432803712016,0.0660550925824892,0.08520166059508248,-0.0010886657185529254,0.005183621524355183,0.0010215261554762456,-0.00014976647433104698,-0.0006900749097233455,-0.002133467660295836,-0.032782188176482055,0.00012744238653532492,0.004723595729747959,-0.025327841333305085,0.0009631077628374045,0.00834300056032596,0.03998270350101288,0.006317179454623139,-0.01507254281563392
0.005022601915790914,0.004280482205180297,0.009006055044392907,-0.00020300224172976205,0.0057886053679594715,0.00018094777613806803,0.00040255763783611753,0.0017737102623473712,0.004502513115099839,-0.0002059896692488767,0.009682752523647583,0.009197425368184527,0.002655740659352465,-0.010097703112365635,0.014023308216019017,-0.0012251024523251969,0.0009604747476936975,0.00116220969018109,-0.0005786736953985915,0.008665627076506791,0.03910749442938372,-0.03496564609906926,-0.006017270454016925,0.011409623552786938,0.04410335155339652,0.015338625773019655,0.017300406436461923,0.025302241471782814,0.020248297823579377,0.0014876651145658434
0.0007250916974892663,0.016188489207309694,-0.002289378393815138,0.018606511396844397,0.018852788182113552,8.946841283675425e-05,0.00040422979956113804,0.000589039329715183,0.0015773332335067309,-0.0004242460903994649,-0.0005758767136667097,0.0059818465812079375,-0.0010493211031969388,0.013133830911125632,0.02681774730791253,0.00015894409811509052,0.0007744945323090303,0.0009035565797665424,0.000289019619475688,3.931135769423356e-05,0.030205475450515377,0.0467167549622096,0.031233272379186956,0.025845921448077923,0.04039473516769444,0.0095810291028813,0.021906775578459287,0.010645813902820676,0.026754991355807556,0.04923168074359177
0.00654321866391405,0.00795686282427244,0.006046989642222078,0.017422670848219433,0.0034356526222400494,0.0004897020413153689,0.001600927209931235,0.0014733997800025708,0.005506605084087948,-0.00034697711562898473,0.0007008682316804599,0.008291714625105133,-0.001233520574042879,0.03030354266337799,-0.0028983100131284127,-0.0010458729202546275,0.0017508518122466544,0.0023340869129828004,0.010912984862892241,0.008316457640138263,0.04201292915118695,-0.010845596248463317,-0.008924041656832287,0.01130512918561436,0.04597024502808709,0.011636483460872846,0.0330922191814827,0.0345339096372012,0.022940959284894397,0.08402523817153218
0.005193026970628178,0.013955018005181237,0.004120607827283642,0.017659058825052434,0.005756004254619412,0.00034745249144185514,-0.0003474024179158863,-0.009286684992539786,0.0030909886483579075,-0.00041731663125010854,0.0009894531582093212,0.026457434098808807,0.003992199698703946,-0.013401064785234168,-0.01561639083209525,-0.001375526921001481,0.0007617258984867086,8.785737254274459e-05,0.006674803827732634,0.012826038048020832,0.005422505458336136,-0.03126549452883737,-0.022241195353211247,-3.9363691430457766e-05,0.05398830249512223,-0.0006832563985097376,0.004984833850756139,0.050093925903685235,-0.005098056059217802,-0.03832015418457577
0.008835254551050019,0.014789731677673348,0.004856975560999843,0.018683805931951,0.016011770479580422,0.0010859464741296127,0.012012132860643138,0.0012523469550408486,0.006008952579729998,0.0039346976008123305,0.008607842336571202,0.007261111358945799,0.008523943881128053,0.03390738236095849,0.005546518690916016,-0.0008121882710736577,0.001967372503707571,0.00038760301499876144,-0.0008249590557789372,-0.0010088192361833177,-0.016477774785615903,0.007517435343321283,-0.02531632022562484,-0.00063656313588896,0.03905651651877221,0.009049880731267525,0.018710105002954416,0.01269608576402929,-0.023810537975131378,0.00649308054326675
0.01042486066218867,0.011288112943401356,0.006745264537653631,0.0182788142854012,0.005971435849988215,9.482694548745388e-05,3.0531676665813784e-05,-0.0012621872053600156,0.0031014871149467856,-0.00012691781610689175,0.0010525700132264192,0.005858389574051806,0.016347323636222738,0.025408409413373374,-0.009220774853882584,0.010503156467027232,0.0015719411592279523,0.0018764970681481202,-0.0007046965245915815,-0.0004232187086229569,0.03100389124504142,0.10081738139563787,0.009242868856124346,0.011681941355382698,0.05467198250977989,0.01458940185737746,0.016393387128528288,0.03955464058258347,0.011693939201469635,0.021844069666778085
-0.0007295428882773204,0.02256076428383666,0.00950032530878512,0.009093058145617826,-0.01360505856166191,0.008443460507136466,0.0005146888212806014,0.0011237806629846908,0.0026819459339396954,-0.0018306858027230949,0.022960217847086045,-0.0012195675541773901,0.011779039511601358,-0.0016038140976318918,-0.007654211517095565,-0.00035488233226952103,0.0017699828422975514,0.0016731025504685632,0.00012467034817635362,0.001305434657274641,0.04521615835742264,0.011882482875316815,0.006942251279919273,0.01370434312443898,0.033246982737960735,0.004389004704462662,0.0035819663749999866,0.03462220037191055,0.023728299838787704,0.02946293170528258
0.011325485513961302,0.010556055152392241,0.0021209516789444717,0.007744528767529606,0.01965527209446974,0.0002688129922577319,0.006985882035912493,0.00154098619576289,0.0019829102963239073,0.0013539499715329827,-0.002490949780558901,0.0019746919271742824,0.007590802225997796,0.006356664824327997,0.03928219988675941,0.00787176812434201,0.0026995326444102514,0.0024480583393141067,-0.0003895958099050769,0.0002440372246018042,0.023475446797582827,0.05540239538606813,-0.005078556533760217,0.0020364490661461685,0.037888938418190646,-8.267824670367538e-06,0.020831841159191504,0.050114206877406246,0.0036131474146299794,0.005911684970814121
0.00421432994136927,0.008564439032161083,0.011615386637552266,0.007456243596845266,0.022718330486839897,0.0015371600047523228,-0.0005045194737567114,0.00044646702015212745,0.0043728657459645316,-6.438364908557555e-05,0.016718566624875055,0.0048543360630586875,-0.0037525061773535794,0.03392572878870718,0.05383476528521921,-0.00043175604592539255,0.003099624388726949,0.0021603594053835272,-9.201354098037619e-05,-0.00034791808000832355,0.007520657050868104,-0.02453215472601816,0.010997167504298943,0.011203882816793367,0.0397536881086501,0.009911903633631812,0.018095436230376603,0.06457396492419952,0.02086759658270695,0.014591681857145504
0.005301130471774289,-0.007774169285476088,0.0032198248655449435,-0.0011772241313012524,0.01778211510225092,-0.00044687131278647716,-0.0006977417714200258,0.000600840267701087,0.0032193183824249165,0.00012180885705246857,0.00015649503925660167,0.006183870143418377,0.001660985962295567,-0.009980775232330236,0.0028986825681409025,0.009729724269988286,-0.002317568600737312,0.01762080330405059,-0.0010337501904480553,0.013971081229063157,-0.021057928443438675,-0.03309098967579668,-0.008635597279362214,-0.005773129215758182,-0.03473739970028618,-0.0025585975894266547,-0.007148406428797841,0.030490872749617155,-0.00758164525161574,0.0493635709335501
-0.001951745731327225,-0.006117391489989277,0.0033899158637491506,0.007624909671907313,0.023660045029207596,-0.00041944725842699165,0.007067474138995517,0.00036712015785192345,0.006008335437477541,-0.0007605011661538436,-0.00799694390930225,-0.005327179747974868,0.011611898799554852,0.021370831159992543,0.03867736438693068,-0.0011599657461268985,0.0013492433350300865,0.0053195900917197125,-0.00035762569565505307,-5.219769375466568e-05,0.025131492941126935,-0.02662777217597455,-0.018646313186408817,-0.009330382664118944,0.025368782734182922,-0.011548494487469993,0.000953833184546721,0.03678674984581066,-0.005017583172282622,0.023935287384031924
0.001980809962593726,-0.014260472660134913,0.003592361564039133,0.0014219375892620854,0.017707185118036574,-0.0002940836063779805,-0.0009579674449291234,0.0007001426158291631,0.005833510398580026,2.4057398398997383e-05,0.003061764138647599,0.005290069357323153,-0.0014808471004042977,0.015230354166628083,0.03407350984133026,-0.000901606865963137,-0.005144727838168358,-0.0004750481099177464,-0.0014254903504529928,-0.00034259359189474944,0.017476774359457686,-0.023158608657473625,0.008541571983777493,0.01264129622385582,0.04412916521209654,0.014216129412114005,0.007336605461133413,0.0797210023962716,0.021814495009358732,0.006958034054132573
0.0018287699194963847,-0.00017619394959362303,0.002737707049586469,0.03446635833701532,0.011060908431907627,2.162912103930396e-05,-0.000720357210366062,0.00039215343371438527,0.0038072082854085153,-0.0003482496154937017,0.013562217155765052,-0.003244712621268476,0.00016953938841247698,0.03574785201928144,0.052072209034070546,-0.0008452558874227924,0.0013468279673366935,-0.0004983982004567356,0.017293529188787272,-0.0007525277334452422,-0.02794533518958662,-0.06702227499922866,-0.012304664821773018,-0.007563204242986676,-0.0505920711666091,-0.005676738917410944,-0.0064233866058247486,-0.03640151695415901,-0.009363445679924037,-0.03631924549912168
0.0014121047986359917,0.006953886663436071,0.005530721749256165,0.03371442945051429,0.013799655060967572,0.00041858355328924703,-0.0008750821756377138,0.00044098891196823976,0.003875592551173165,-0.0007464762889459541,0.009314684337942716,0.03396604041053074,0.0003392280515696234,0.04297806779366111,0.002789382899972505,-0.0014458014266419503,0.0007480518116800075,-0.0009972294578440987,0.01417736115976144,-0.0008738915076255087,0.0003833035806317282,-0.048850937534652916,-0.00589841321697257,0.003925893443408455,-0.031867169579299436,-0.004764803767188797,-0.007987157886593235,0.022865326090498104,-0.00035557402218095927,-0.009661435418162953
0.002853143233021145,-0.016138380256812804,0.0020636500762032427,0.0043573152768104535,0.028113612736546854,-0.000785340268376543,-0.0010003527731694307,3.8294543584859453e-05,0.0026000413641758644,0.000886259097210555,0.009471593976590316,0.002985252903105049,0.002797224876274301,-0.010418277666192303,0.010582935773544761,-0.0019701881779345997,-0.0035230873652378563,0.02030490114581165,-0.0004979015379457337,0.01576480667419964,-0.0361768702213308,-0.06808224393330801,-0.024995095143102282,-0.020860134603230596,-0.061094736204901585,-0.008108993759194185,0.004571516857061417,-0.002155882715516424,-0.027478012254343005,0.019204278383605323
0.005772866890721372,0.008051324046218847,0.016433623119451176,0.016878367492906925,0.015046189903753927,4.544150485083886e-05,0.0006526178402518993,0.0012075667578455756,0.0018117071328023465,7.5897996416327705e-06,-0.0009836673720002717,0.0063527200951904415,0.014368051313590473,0.012225933247243175,0.02438320139096564,0.00020890414298277456,0.0008438668704387051,0.0009495015499076827,0.0002382611084965183,0.0002480611727230313,0.02914544252364242,0.04895366145514922,0.03350619527199226,0.02623718392125249,0.040831398450097305,0.011593126663049041,0.02712450807125835,0.020691393665410604,0.027045784629778788,0.04343850737753703
-0.004156821818079034,0.005092499658990536,0.0012597911081861353,-0.011973977699771099,0.0034779570048293833,-0.0009424627132896678,-0.0003473782615350325,0.008452384592080179,0.0031066733648166135,0.002132107283837938,0.008083651026247042,0.03646316928483119,0.007113805637481963,-0.008222865754725342,0.021295280048982523,-0.0014723465123292906,0.0013215987277835517,-0.0018047836864591652,-0.0023332339161802754,-0.0031984676541217246,-0.03779012252463569,-0.06314490090226257,0.0052456240894688776,-0.009634413719296867,-0.014547968438011333,0.023851967058182634,0.00575569356802329,0.04729902628599073,-0.02400520165779084,-0.02806695344409459
